billing_date,client_id,service_code,resource_id,billable_hours,capacity_hours,bill_rate_gbp,amount_billed_gbp,cost_inr,status
2024-10-05,C001,OFP,R1310,232.3,270.6,£16.00,"£3,716.09","₹153,845",Billed
2024-08-11,C999,Ofp,R6229,149.5,174.3,16.00,"£2,392.50","₹99,556",billed
13/03/2024,C004,Hd,R2707,1258.4,1510.4,£22.00,"£27,684.33","₹1,070,372",Billed
23/03/2024,C010, HD,R5686,210.8,247.6,22.00,"(1,391.20)","171,198",BILLED
2024.06.02,C003,dev ,R2265,141.6,180.7,45.00,"6,370.50","₹289,431",BILLED
2024.03.07,C005,Ofp,R3234,158.6,184.7,£16.00,"£2,537.61","₹104,048",Draft
2024-03-02,C009,aut,R5188,20.0,25.4,52.00,"1,039.49","39,084",BILLED
2024-06-20,C006,aut,R3787,37.1,46.0,£52.00,"£1,928.74",NA,draft
2024-12-28,C004, HD,R2842,416.1,510.2,22.00,"£9,153.64","328,230",BILLED
21/08/2024,C002,Ofp,R1781,167.8,198.4,£16.00,"2,685.25","₹106,794",draft
28/01/2024,C001,aut,R1182,133.8,170.0,£52.00,n/a,"256,794",Credit
2024-07-21,C009,Ofp,R5248,167.8,194.0,£16.00,"2,684.37","111,126",Credit
2024-11-27,C002,NOC,R1816,488.4,589.4,28.00,"13,675.42","504,877",credit
2024-11-16,C010,Noc ,R5791,166.5,211.0,GBP 28.00,"4,661.34","₹174,803",draft
18/05/2024,C001,Aut ,R1241,440.6,547.1,n/a,"£22,912.33","839,186",Draft
"May 9, 2024",C007,dev ,R4274,97.9,125.8,£45.00,"£4,406.23","₹205,038",Draft
2024-07-27,C005,Ofp,R3295,276.8,325.6,16.00,"£4,429.46","₹184,930",Credit
2024-04-16,C012,Dev,R6647,26.4,33.8,45.00,"1,186.27","55,723",credit
07/06/2024,C008,aut,R4718,19.2,24.3,£52.00,"1,000.58","36,075",Billed
"Sep 9, 2024",C008,Soc,R4754,78.1,95.0,£42.00,"£3,278.33","₹113,959",draft
2024.07.20,C006, HD,R3790,null,356.0,22.00,"£6,503.61","236,359",credit
"Oct 25, 2024",C012,dev ,R6719,18.4,24.1,45.00,£829.19,"₹38,356",Billed
2024-06-22,C006,cld,R3781,135.2,173.4,£48.00,"6,488.96","₹262,413",Draft
2024-12-05,C005,Dev,R3353,120.2,154.7,45.00,"£5,409.15","₹252,850",Draft
"Jan 11, 2024",C010,dev ,R5665,26.7,34.1,£45.00,n/a,"₹55,281",billed
2024-06-12,C004,SOC,R2761,371.5,458.3,£42.00,"£15,603.72","₹542,395",draft
2024-11-28,C011,CLD,R6262,33.9,42.7,£48.00,"£1,625.14","₹64,731",Billed
19/03/2024,C999,CLD,R3737,77.5,94.1,£48.00,"£3,720.17","₹152,915",Draft
2024.02.22,C002,AUT,R1701,98.5,121.5,£52.00,"£5,122.15","186,542",Billed
2024-10-13,C010,Dev,R5785,23.4,30.3,45.00,"1,053.81","49,849",draft
2024-09-14,C008,Ofp,R4761,368.0,427.2,16.00,"5,888.10","₹232,151",credit
18/01/2024,C001,CLD,R1178,153.8,195.1,£48.00,"7,381.79","₹294,313",Billed
"Jan 16, 2024",C010,Hd,R5658,250.6,289.6,22.00,"£5,513.94","204,649",credit
2024-10-08,C003,Cld ,R2313,208.1,260.3,£48.00,"9,990.38","₹398,147",BILLED
2024-02-05,C012,CLD,R6617,16.9,21.0,£48.00,£809.17,"₹32,818",draft
"Oct 9, 2024",C003,CLD,R2311,171.2,214.0,£48.00,"£8,215.80","324,065",Credit
2024-04-04,C009,DEV,R5201,109.7,139.7,45.00,"4,937.75","₹234,619",billed
"May 22, 2024",C003,Aut ,R2255,145.5,188.2,52.00,"7,564.59","₹282,637",BILLED
19/10/2024,C005,Cld ,R3329,110.1,135.8,£48.00,null,"₹216,079",Credit
2024-01-17,C004,SOC,R2683,780.3,980.6,£42.00,"£32,772.14","₹1,183,476",billed
2024-09-18,C002,Ofp,R1799,256.1,303.0,£16.00,"GBP 4,097.54","171,427",draft
"Jan 14, 2024",C001,soc ,R1175,379.7,475.9,42.00,"15,946.06","548,212",billed
2024-04-05,C011,aut,R6180,6.0,7.2,£52.00,£310.47,"11,630",credit
2024-12-07,C999,ofp ,R1336,247.8,291.7,GBP 16.00,"£3,965.23","159,246",draft
2024-09-04,C007,ofp ,R4335,541.0,629.8,£16.00,"8,656.70","354,719",draft
2024-02-05,C004,dev ,R2703,156.5,193.2,£45.00,,"₹330,390",Billed
22/09/2024,C009,SOC,R5266,63.0,77.5,£42.00,"£2,645.30","₹91,248",Credit
2024-07-08,C002,AUT,R1771,115.4,149.5,52.00,"(£1,800.06)","₹217,804",billed
2024.10.03,C012,HD,R6709,184.1,212.7,22.00,"£4,050.55","150,886",Draft
2024-07-18,C010,Cld ,R5741,23.2,29.4,-,"£1,111.35","INR 46,213",credit
"Apr 6, 2024",C008,Soc,R4681,65.1,78.5,£42.00,"£2,734.51","₹93,357",Billed
"Jun 22, 2024",C011,OFP,R6206,136.3,163.1,£16.00,null,"89,594",credit
08/01/2024,C009,Dev,R5163,60.5,79.9,£45.00,"£2,721.91","127,700",BILLED
2024.08.27,C001,CLD,R1277,189.8,237.4,£48.00,#N/A,"₹365,793",draft
2024.10.16,C999,SOC,R3327,152.4,187.3,£42.00,"£6,402.26","226,985",billed
04/01/2024,C009,soc ,R5158,46.2,59.0,42.00,#N/A,"₹64,817",Credit
"Dec 21, 2024",C011,HD,R6273,156.8,194.7,£22.00,"£3,450.21","130,826",credit
01/02/2024,C008,ofp ,R4660,339.7,387.1,£16.00,"5,435.86",-,BILLED
2024-07-23,C009,Noc ,R5237,143.2,177.1,28.00,"£4,009.04","INR 150,841",BILLED
"Sep 3, 2024",C009,cld,R5269,92.0,114.3,GBP 48.00,"4,416.11","182,630",draft
2024-08-10,C006,CLD,R3812,93.0,112.0,48.00,"4,464.37","₹178,096",Draft
2024-11-27,C006, HD,R3850,321.8,376.5,22.00,#REF!,"₹255,963",credit
2024-11-08,C011,AUT,R6265,5.9,7.6,£52.00,307.28,"11,530",billed
2024-03-23,C002,soc ,R1713,272.3,338.1,£42.00,"11,436.87","₹404,627",billed
2024-07-23,C002,aut,R1770,108.2,140.1,£52.00,"£5,624.06","INR 207,869",BILLED
"Nov 24, 2024",C006,DEV,R3857,127.1,160.7,£45.00,"GBP 5,718.82","257,406",Credit
17/06/2024,C006,cld,R3782,151.3,194.1,48.00,"7,263.93","₹307,097",Draft
19/03/2024,C005,Aut ,R3232,47.4,59.8,52.00,"2,462.53","₹93,165",Credit
2024.05.22,C004,AUT,R2753,71.4,89.4,52.00,"£3,711.34","₹134,919",draft
2024-09-25,C008,aut,R4759,27.6,34.5,£52.00,"£1,436.07","₹53,059",credit
13/01/2024,C003,Ofp,R2200,165.0,189.1,£16.00,"£2,639.71","₹106,224",Billed
2024.07.11,C011,dev ,R6215,21.5,27.7,45.00,£968.29,"₹45,103",Credit
06/06/2024,C002,OFP,R1758,194.7,228.3,£16.00,"GBP 3,114.41","129,726",draft
2024-06-07,C004,aut,R2767,85.3,105.3,£52.00,"4,433.07","165,634",credit
2024.08.08,C012,Ofp,R6694,187.2,215.5,£16.00,"£2,995.64","₹124,667",Credit
2024-09-10,C011,ofp ,R6244,158.8,187.8,16.00,"£2,541.09","106,680",Credit
2024-04-03,C005,Ofp,R3247,155.6,176.1,16.00,"£2,489.17","₹100,867",Draft
2024-07-26,C005,Cld ,R3288,,139.4,£48.00,"5,296.40","208,774",billed
05/06/2024,C009,Aut ,R5231,36.0,46.1,GBP 52.00,"£1,873.14","INR 68,503",billed
2024-12-19,C011,soc ,R6277,16.0,20.7,£42.00,£672.71,"23,585",Draft
25/07/2024,C002,HD,R1762,512.9,602.2,£22.00,"£11,282.87","₹415,762",draft
"Apr 21, 2024",C004,NOC,R2726,416.3,514.7,28.00,"(3,497.21)","₹434,316",Billed
"Feb 20, 2024",C005,ofp ,R3218,165.5,193.8,£16.00,"£2,647.69","₹109,116",draft
05/08/2024,C007,dev ,R4316,108.9,139.6,GBP 45.00,"£4,902.73","₹232,983",credit
2024-08-14,C001,Noc ,R1274,799.8,944.1,£28.00,"(6,717.91)","₹837,028",billed
"Mar 8, 2024",C007,SOC,R4237,77.5,98.8,42.00,"3,252.98","₹115,663",draft
2024-06-25,C009, HD,R5224,982.3,1186.7,22.00,"£21,610.72","₹783,652",Credit
2024.09.26,C005,cld,R3314,402.3,499.4,£48.00,"19,308.55","783,514",BILLED
2024.10.13,C002,OFP,R1812,206.3,234.4,GBP 16.00,"£3,300.46","₹135,437",billed
2024.02.13,C001,NOC,R1190,287.3,348.2,28.00,"8,043.58","301,386",Billed
08/11/2024,C010,dev ,R5794,55.9,69.3,45.00,"2,516.94","₹117,338",Credit
02/07/2024,C003, HD,R2270,633.5,767.2,22.00,"£13,936.72","534,510",Billed
06/01/2024,C008,Hd,R4633,298.0,357.5,£22.00,"6,556.72","₹239,402",Draft
2024-08-09,C009,dev ,R5258,99.2,127.2,£45.00,"£4,461.98","207,871",Billed
"Sep 2, 2024",C012,hd ,R6697,173.3,195.5,£22.00,"£3,811.89","135,650",draft
10/03/2024,C004,aut,R2719,73.6,91.7,£52.00,error,"₹142,618",credit
"Feb 8, 2024",C012,dev ,R6622,14.5,19.4,45.00,651.86,"INR 31,065",credit
27/08/2024,C007,AUT,R4319,22.4,28.6,£52.00,"£1,166.29","INR 45,175",draft
2024-10-27,C012,Ofp,R6720,155.9,181.0,16.00,"2,493.65","102,960",credit
13/11/2024,C005,OFP,R3346,363.4,424.1,£16.00,"£5,814.18","₹240,746",BILLED
28/09/2024,C011,SOC,R6237,47.6,58.3,£42.00,"£1,998.97","69,451",BILLED
2024-08-08,C012,Hd,R6682,162.0,195.5,22.00,"3,564.91","130,685",credit
2024.02.20,C007,NOC,R4223,185.5,224.1,GBP 28.00,"£5,194.23","₹196,115",draft
2024-10-23,C011,cld,R6253,33.1,40.8,48.00,(476.45),"62,306",Draft
2024.07.19,C012,Ofp,R6681,195.3,231.3,16.00,"£3,124.83","INR 128,383",draft
2024-01-27,C011,Cld ,R6136,23.7,29.2,£48.00,"£1,138.31","₹45,991",credit
2024-05-18,C009,soc ,R5211,68.5,85.2,42.00,"£2,877.62","₹100,891",credit
2024-11-18,C005,Hd,R3338,1833.5,2162.4,£22.00,"40,336.36","₹1,485,316",Billed
2024-09-10,C012, HD,R6696,143.2,161.5,£22.00,"GBP 3,150.25","117,908",BILLED
2024-09-09,C006,hd ,R3819,330.9,401.4,£22.00,"£7,279.51","277,026",Credit
08/04/2024,C002,ofp ,R1736,182.7,213.7,£16.00,"2,923.49","₹123,452",billed
2024-12-17,C007,HD,R4365,333.2,395.7,£22.00,"£7,330.98","₹256,112",billed
"Oct 20, 2024",C011, HD,R6247,497.3,578.7,22.00,"10,940.45","421,794",billed
16/11/2024,C003,CLD,R2326,276.5,358.9,£48.00,"£13,270.86","₹543,506",Credit
2024-11-11,C005,OFP,R3347,379.3,442.7,£16.00,"6,069.21","240,956",billed
2024.03.16,C005,Noc ,R3225,144.4,176.4,£28.00,"£4,044.34","₹153,439",Credit
2024-04-01,C007,SOC,R4256,60.2,72.4,42.00,-,"89,310",draft
"Jul 26, 2024",C005,Noc ,R3284,179.4,221.9,28.00,"£5,024.14","₹189,631",Draft
"Jan 11, 2024",C010,noc,R5662,58.1,69.2,£28.00,"1,628.05","62,345",credit
2024-12-14,C004,noc,R2844,379.8,454.3,28.00,"10,633.49","407,514",credit
01/11/2024,C999,Noc ,R4351,200.8,245.8,28.00,"£5,622.10","₹219,391",Billed
2024-05-12,C999,Ofp,R2257,393.2,448.9,£16.00,"£6,291.70","266,964",credit
2024-04-19,C008,CLD,R4684,111.4,140.3,£48.00,"5,345.75","209,640",BILLED
2024-02-28,C001,DEV,R1195,234.3,293.2,£45.00,"£10,541.32","₹477,453",draft
2024-09-10,C006,HD,R3820,336.8,408.6,22.00,"£7,408.51","₹263,814",Credit
24/03/2024,C011,DEV,R6162,66.2,86.8,GBP 45.00,"£2,980.54","₹137,592",draft
"Mar 17, 2024",C012,Noc ,R6626,53.7,65.7,£28.00,"£1,504.19","₹57,529",Credit
2024-05-28,C003,AUT,R2256,111.1,143.8,£52.00,"5,777.64","209,898",Billed
2024-01-09,C007,Noc ,R4212,145.9,177.9,£28.00,"£4,086.24","160,049",Credit
"Sep 23, 2024",C002,cld,R1791,210.2,276.4,£48.00,"10,087.51","₹405,062",draft
2024-04-26,C009,OFP,R5206,140.1,166.9,GBP 16.00,"£2,240.89","₹91,703",Draft
2024.08.11,C012,Cld ,R6691,15.8,19.6,GBP 48.00,756.69,"₹30,356",Draft
"Oct 19, 2024",C001,CLD,R1305,270.6,343.1,48.00,"£12,989.20","504,366",billed
26/08/2024,C010,dev ,R5757,23.3,30.3,£45.00,"1,049.23","46,947",BILLED
18/08/2024,C011,Noc ,R6220,63.6,75.7,28.00,"£1,780.69","₹69,282",billed
2024.03.18,C002,soc ,R1712,225.6,280.1,42.00,"£9,475.29","336,969",BILLED
2024-04-04,C002,aut,R1733,119.0,149.4,52.00,"6,190.17","₹234,013",Billed
"Dec 23, 2024",C007,Cld ,R4371,115.9,146.3,£48.00,"5,561.93",,credit
2024-09-10,C010,Ofp,R5776,null,176.0,£16.00,"2,354.83","₹97,207",billed
"Jun 4, 2024",C001,NOC,R1246,1029.1,1214.3,£28.00,"£28,815.50","1,101,590",Draft
"Nov 3, 2024",C003,Soc,R2323,337.2,417.3,£42.00,"£14,160.90","₹485,595",credit
2024-07-11,C010,hd ,R5735,363.0,436.8,£22.00,"£7,985.92","₹310,773",Credit
2024-03-15,C008,SOC,R4666,64.8,83.0,£42.00,,"₹95,046",Billed
"Jan 26, 2024",C010,ofp ,R5669,445.1,527.1,£16.00,"£7,121.75",,Billed
2024-01-18,C003,Noc ,R2191,433.2,525.4,£28.00,"12,129.72","₹452,283",draft
"Jun 1, 2024",C008,OFP,R4720,119.9,143.0,16.00,"1,918.80","₹78,580",Draft
2024-03-16,C999,OFP,R3744,145.7,167.9,16.00,"£2,331.99","97,471",Credit
16/02/2024,C003,ofp ,R2213,189.6,222.0,16.00,"£3,033.59","123,541",billed
2024-09-07,C011,DEV,R6242,21.8,27.4,£45.00,£982.68,"₹45,653",Billed
2024-11-09,C004,aut,R2837,108.2,139.6,£52.00,"£5,624.09",null,Billed
2024.03.23,C012,DEV,R6635,18.9,23.6,45.00,850.61,"₹39,766",credit
21/10/2024,C001,Soc,R1301,295.4,372.1,NA,"£12,408.74","₹438,673",Draft
2024-07-07,C011,soc ,R6210,43.4,55.8,£42.00,"£1,821.13","₹63,338",BILLED
"Nov 10, 2024",C009,ofp ,R5305,239.2,266.1,£16.00,"3,827.75","155,694",Draft
2024.01.16,C003,hd ,R2190,969.5,1154.0,£22.00,"£21,328.23","776,966",Billed
2024-12-27,C008,CLD,R4793,186.6,239.1,GBP 48.00,"£8,957.62","347,793",Draft
"Aug 15, 2024",C012,Cld ,R6692,17.2,21.4,48.00,error,"33,361",BILLED
2024-05-25,C006,Aut ,R3774,37.1,48.2,£52.00,"£1,930.30","INR 70,482",Billed
"Jul 17, 2024",C001,OFP,R1272,338.5,391.9,£16.00,"GBP 5,415.63","212,330",Billed
2024.08.14,C004,soc ,R2784,236.5,307.7,42.00,"9,932.79","₹348,511",credit
18/06/2024,C002,Aut ,R1757,188.4,237.3,£52.00,"GBP 9,798.43","366,338",Draft
2024-06-01,C007,dev ,R4290,84.6,109.3,£45.00,"GBP 3,807.34","₹179,040",Credit
2024-03-12,C008,soc ,R4667,70.6,90.4,42.00,"£2,963.15","₹106,560",Credit
"Jan 28, 2024",C007,Hd,R4209,469.6,552.1,£22.00,"£10,332.19","373,273",Credit
2024-07-22,C008,cld,R4726,100.4,129.5,48.00,"£4,820.34","₹191,180",Billed
"Feb 17, 2024",C012,soc ,R6614,9.1,11.9,£42.00,382.82,"12,890",Draft
2024-12-04,C007,dev ,R4372,219.9,281.8,,"£9,893.74","₹472,915",Billed
2024-05-03,C009,cld,R5215,54.7,68.5,48.00,"£2,623.98","₹108,838",Credit
2024.11.18,C009,HD,R5289,337.7,385.1,£22.00,"£7,430.02","₹280,174",billed
"Feb 15, 2024",C003,noc,R2203,372.5,456.8,£28.00,"£10,429.54","398,688",credit
2024-01-22,C007,HD,R4208,412.5,484.9,22.00,"9,075.53","338,133",billed
"Aug 15, 2024",C006,noc,R3807,240.4,291.0,28.00,"6,732.29","₹267,392",Draft
18/09/2024,C012,SOC,R6703,11.7,14.4,£42.00,£489.37,"INR 16,841",credit
"Apr 4, 2024",C007,dev ,R4258,101.0,n/a,45.00,"GBP 4,544.49","₹211,631",Draft
2024-09-21,C010,soc ,R5768,23.8,31.2,£42.00,"1,001.07","35,174",draft
2024-12-02,C006,hd ,R3864,382.1,456.0,22.00,"8,406.70","₹304,959",BILLED
"Jan 15, 2024",C011, HD,R6131,264.5,313.6,£22.00,"£5,817.99","203,666",Billed
2024-09-20,C003,ofp ,R2303,154.0,179.5,16.00,"£2,463.69","₹100,973",BILLED
2024-10-20,C004,Noc ,R2809,627.9,764.4,£28.00,"£17,580.12","₹662,434",BILLED
2024-03-19,C003,Soc,R2219,304.5,394.7,£42.00,"£12,787.24","₹454,957",Credit
2024-07-17,C008,AUT,R4730,64.7,78.7,52.00,"3,366.19","₹121,421",billed
2024.06.08,C010,aut,R5732,10.4,13.0,52.00,GBP 541.78,"₹20,734",BILLED
20/03/2024,C002,ofp ,R1721,236.1,273.8,£16.00,"£3,777.29","155,309",draft
"Jan 22, 2024",C999,Soc,R1680,253.9,328.6,42.00,"£10,664.08","371,761",billed
2024.01.07,C011,soc ,R6134,18.3,23.0,£42.00,£768.14,"₹27,922",billed
2024-02-01,C010,ofp ,R5683,141.9,173.8,£16.00,"£2,269.71","95,137",Draft
24/11/2024,C009,Noc ,R5293,-,333.9,28.00,"7,584.84","₹285,560",Draft
"Sep 19, 2024",C004,CLD,R2798,177.0,230.1,£48.00,"8,493.63","₹347,894",Draft
2024-11-22,C011,aut,R6267,5.9,7.7,52.00,308.89,"₹11,446",credit
2024.01.27,C003,OFP,R2201,184.8,211.8,£16.00,"£2,956.89","₹123,691",credit
2024.03.02,C009,Aut ,R5190,26.5,33.6,52.00,"1,376.93","₹50,768",billed
03/09/2024,C004,CLD,R2797,205.6,267.4,GBP 48.00,"£9,869.95","₹395,550",BILLED
"Jul 27, 2024",C008,noc,R4723,386.5,457.4,£28.00,"£10,822.44","405,991",Billed
2024-02-10,C009,ofp ,R5180,133.3,152.5,£16.00,"£2,133.38","₹88,217",credit
21/03/2024,C002,hd ,R1708,476.4,540.8,£22.00,"£10,480.53","381,244",credit
2024.02.23,C006,DEV,R3720,88.2,109.3,£45.00,"£3,968.79","187,691",Billed
2024-12-25,C005,NOC,R3349,582.1,693.5,28.00,"16,298.22","₹612,784",BILLED
"Feb 17, 2024",C003,aut,R2210,134.9,172.5,£52.00,"£7,013.52","257,856",credit
03/02/2024,C007,ofp ,R4231,249.5,291.4,GBP 16.00,"3,992.26","₹165,043",credit
2024.06.24,C008,Hd,R4708,581.6,n/a,£22.00,"£12,794.19","478,474",BILLED
"Jul 13, 2024",C008,Hd,R4722,903.4,1034.6,£22.00,"£19,874.63","742,403",Credit
13/03/2024,C006, HD,R3729,251.8,292.0,22.00,"£5,538.82","₹206,839",Draft
"Feb 11, 2024",C002,ofp ,R1705,207.1,243.0,£16.00,"3,314.09","₹136,816",billed
2024.05.25,C006,Ofp,R3775,207.0,234.5,16.00,"£3,311.58","133,633",credit
"Mar 4, 2024",C006,DEV,R3738,92.5,123.4,£45.00,"4,161.26","₹193,665",BILLED
2024-08-04,C008,aut,R4746,33.1,39.0,£52.00,"1,719.43","64,441",BILLED
2024.05.09,C011,Noc ,R6185,168.9,205.2,£28.00,"£4,729.01","₹174,195",Credit
2024-02-22,C010,aut,R5681,7.3,9.0,£52.00,£377.12,"14,313",draft
19/12/2024,C012,Dev,R6743,15.4,19.7,£45.00,£691.65,"₹31,381",billed
05/01/2024,C006,Noc ,R3702,211.3,257.5,£28.00,"(£1,774.82)","₹221,821",credit
2024-07-06,C008,SOC,R4724,72.3,91.8,42.00,"£3,037.94","108,344",billed
"Aug 21, 2024",C009,AUT,R5262,27.4,34.6,£52.00,"£1,424.74","INR 52,989",Draft
2024-12-11,C010,Cld ,R5804,28.5,35.6,48.00,"£1,368.56","57,045",billed
"Oct 28, 2024",C009,CLD,R5282,125.7,155.3,48.00,"£6,032.30","247,153",billed
01/03/2024,C009,NOC,R5182,416.3,490.0,28.00,"11,655.73","INR 439,120",Credit
"Aug 21, 2024",C008,Dev,R4744,280.4,341.0,£45.00,"£12,616.21","565,909",BILLED
2024-11-25,C008,Soc,R4779,146.2,178.0,£42.00,"6,141.58","₹214,054",draft
"Jul 18, 2024",C001,AUT,R1268,-,139.6,£52.00,"5,922.78","₹217,933",Billed
"Jan 17, 2024",C006,ofp ,R3711,217.4,259.1,GBP 16.00,"£3,478.95","₹144,295",draft
06/12/2024,C012,NOC,R6738,77.6,88.9,28.00,"£2,174.10","83,144",Draft
2024-06-23,C010,ofp ,R5734,373.7,441.4,£16.00,"£5,979.01","241,612",Credit
14/12/2024,C004,AUT,R2854,125.6,157.2,£52.00,"£6,531.74","₹239,770",draft
09/05/2024,C003,Dev,R2254,493.9,607.1,£45.00,"£22,223.63","1,082,994",Billed
12/03/2024,C003,Hd,R2214,432.9,505.7,£22.00,"£9,524.17","₹360,047",draft
2024.02.02,C009,SOC,R5172,43.3,53.4,42.00,"£1,819.29","65,320",Draft
2024-12-05,C002,NOC,R1833,294.7,353.8,28.00,"£8,250.87","INR 308,580",billed
"Sep 10, 2024",C012,ofp ,R6707,255.6,303.9,£16.00,"£4,090.31","₹170,264",billed
"Sep 5, 2024",C011,Noc ,R6234,62.7,76.2,28.00,#N/A,"INR 66,319",Billed
"Sep 6, 2024",C007,hd ,R4322,453.0,559.6,22.00,"£9,966.30","363,213",Credit
"Aug 4, 2024",C999,Aut ,R3815,36.7,45.5,£52.00,"£1,907.72","₹70,406",billed
26/10/2024,C010,DEV,R5784,22.4,29.0,45.00,"1,006.99","48,325",billed
2024-04-23,C005,SOC,R3240,104.8,133.1,-,"£4,400.67","151,258",Credit
"Jun 26, 2024",C005,NOC,R3267,204.6,257.4,28.00,"£5,727.46","₹218,214",draft
"Jun 3, 2024",C003,Aut ,R2267,118.9,153.0,£52.00,"£6,181.04","236,381",Draft
2024.11.12,C009,CLD,R5297,116.8,148.9,48.00,"5,605.61","₹230,419",Credit
2024-08-28,C012,cld,R6690,17.9,22.3,48.00,859.81,"35,008",Draft
2024-04-05,C006,Ofp,R3761,132.3,155.9,£16.00,"£2,117.37","86,278",Billed
15/01/2024,C011,Cld ,R6137,26.1,32.1,£48.00,"GBP 1,251.41","INR 50,663",credit
"Jun 20, 2024",C010,NOC,R5724,148.1,177.2,£28.00,"GBP 4,146.43","₹160,299",BILLED
13/11/2024,C002,ofp ,R1828,262.9,307.6,£16.00,null,"₹177,447",billed
24/05/2024,C006,SOC,R3766,66.9,84.5,£42.00,"£2,810.25","99,040",credit
17/11/2024,C010, HD,R5790,410.8,,£22.00,"£9,037.48","₹326,993",credit
27/07/2024,C005,dev ,R3292,103.8,128.2,45.00,"4,670.08","₹207,781",Draft
2024-11-14,C004,cld,R2831,323.9,411.0,£48.00,"£15,548.59","635,736",draft
14/09/2024,C011,OFP,R6245,128.8,152.3,£16.00,"GBP 2,060.84","86,176",credit
2024.03.03,C008,noc,R4665,224.0,272.4,£28.00,"£6,272.21","240,227",Billed
17/04/2024,C011,HD,R6169,292.5,345.6,£22.00,"£6,435.15","INR 242,542",BILLED
20/07/2024,C010,Dev,R5743,47.3,63.6,£45.00,"2,130.31","99,742",Draft
2024.01.04,C008,Noc ,R4636,233.8,281.7,£28.00,"6,545.20","₹248,879",BILLED
2024-06-28,C007,SOC,R4287,83.9,108.0,£42.00,"£3,524.77","121,528",credit
04/09/2024,C004,cld,R2799,189.8,246.9,GBP 48.00,"GBP 9,111.04","₹361,744",Credit
22/11/2024,C001,AUT,R1323,n/a,164.0,£52.00,"£6,670.92","₹251,867",Billed
2024.09.16,C012,SOC,R6701,9.0,11.1,£42.00,375.92,"₹13,019",draft
"Apr 19, 2024",C008,Noc ,R4680,150.6,177.0,28.00,"£4,216.51","161,772",credit
2024-07-15,C009,Ofp,R5249,138.7,160.4,16.00,"£2,219.51","92,301",credit
2024-03-03,C007,Soc,R4238,86.6,110.4,42.00,"£3,636.05","₹127,614",Credit
"Jun 23, 2024",C006,Noc ,R3779,191.7,238.6,£28.00,"£5,366.74","₹204,694",Draft
23/11/2024,C001,Cld ,R1320,643.6,826.7,48.00,"30,890.64","1,254,048",Draft
26/05/2024,C006,Dev,R3772,70.9,89.8,45.00,"£3,191.39","149,308",Draft
2024-03-20,C008,noc,R4664,258.0,313.7,£28.00,"£7,223.98","INR 271,766",draft
"Jan 23, 2024",C999,DEV,R1685,155.7,203.5,45.00,"£7,007.08","₹324,822",billed
2024-10-26,C003,SOC,R2310,798.1,1058.6,42.00,"£33,519.38","₹1,186,392",Billed
"Feb 3, 2024",C001,aut,R1197,393.1,493.3,52.00,"£20,440.06","765,921",billed
01/10/2024,C004,HD,R2806,629.5,769.1,22.00,,"489,930",Draft
10/07/2024,C001,Cld ,R1266,598.7,734.3,48.00,"£28,736.43","INR 1,174,837",billed
2024.05.21,C009,ofp ,R5223,141.2,163.8,£16.00,"GBP 2,258.88","95,850",BILLED
05/01/2024,C011,Dev,R6139,31.1,38.5,£45.00,"£1,397.42","₹65,144",Draft
2024-11-16,C007,CLD,R4354,123.1,155.2,£48.00,"£5,910.55","₹235,865",BILLED
2024-01-22,C010,Dev,R5666,24.8,31.7,£45.00,"£1,117.72","₹52,225",credit
"Mar 14, 2024",C012,Dev,R6633,18.6,23.3,£45.00,£839.00,"₹37,485",BILLED
2024-08-21,C006,Noc ,R3808,235.3,284.7,£28.00,"£6,587.70","259,093",billed
2024-08-27,C001,Soc,R1276,360.0,449.4,42.00,"£15,119.96","528,255",draft
2024.08.24,C010,dev ,R5758,26.0,33.8,45.00,"£1,170.69","53,289",Credit
2024-05-01,C010,DEV,R5716,16.6,22.6,45.00,£746.53,"₹34,820",BILLED
"Sep 13, 2024",C010,DEV,R5771,24.5,31.4,45.00,"1,100.35","INR 52,236",BILLED
2024-05-13,C009,dev ,R5217,83.1,108.2,45.00,null,"₹175,489",billed
2024.02.01,C001,Ofp,R1198,322.9,374.1,£16.00,"£5,166.71","₹214,608",Billed
"Mar 25, 2024",C012,DEV,R6634,16.4,20.4,£45.00,£736.02,"₹34,308",BILLED
2024-03-25,C009,soc ,R5183,161.1,199.6,n/a,"6,764.13","240,142",BILLED
16/07/2024,C009,AUT,R5246,42.5,53.5,52.00,"2,209.90","₹80,825",Draft
2024.03.08,C001,Soc,R1205,236.5,305.5,£42.00,"£9,933.53","₹351,612",Billed
2024-01-03,C012,DEV,R6609,54.6,72.0,£45.00,"2,458.29","₹111,110",Draft
17/02/2024,C007,ofp ,R4230,258.8,302.2,£16.00,"£4,140.66","INR 167,570",Draft
2024-02-24,C008,hd ,R4647,372.6,439.5,£22.00,"£8,196.70","299,097",credit
2024-03-16,C012,soc ,R6628,11.6,14.6,42.00,486.65,"17,012",Billed
14/06/2024,C005,cld,R3272,99.8,n/a,GBP 48.00,"£4,789.85","₹193,724",credit
"Nov 13, 2024",C008,Hd,R4773,359.7,441.0,GBP 22.00,"£7,912.49","₹291,093",Draft
2024-11-05,C006,HD,R3848,290.4,339.8,22.00,"£6,389.74","₹240,165",billed
26/10/2024,C010,OFP,R5788,437.4,507.2,£16.00,"£6,998.89","₹287,181",BILLED
