billing_date,client_id,service_code,resource_id,billable_hours,capacity_hours,bill_rate_gbp,amount_billed_gbp,cost_inr,status
11/12/2025,C003,Ofp,R2509,253.9,300.2,16.00,"£4,062.03","₹169,756",credit
"Jul 19, 2025",C005,hd ,R3448,531.3,615.4,£22.00,"£11,689.70","435,413",credit
2025-06-27,C001,OFP,R1423,,412.0,16.00,"5,789.64","239,640",draft
"Oct 3, 2025",C009,DEV,R5455,76.2,102.0,45.00,"GBP 3,430.90","₹165,542",credit
2025.02.15,C008,AUT,R4826,23.6,29.7,£52.00,"£1,228.81","₹45,454",Credit
2025-01-18,C009,AUT,R5330,52.6,65.0,£52.00,"£2,734.40","₹103,041",Draft
2025.11.02,C006,Noc ,R4021,332.9,409.3,28.00,"£9,319.94","₹342,251",draft
"Jul 8, 2025",C002,noc,R1932,467.4,568.0,GBP 28.00,"£13,087.85","505,481",billed
"Sep 20, 2025",C005,CLD,R3483,122.1,153.3,£48.00,"£5,862.30","₹227,510",credit
2025-10-13,C006,Cld ,R4009,103.4,133.5,48.00,"£4,963.31","₹200,297",draft
"Jun 11, 2025",C008,DEV,R4884,117.1,156.3,45.00,#REF!,"₹245,606",draft
2025-09-18,C002,cld,R1964,574.8,732.5,48.00,"27,589.40","₹1,070,055",billed
2025-01-08,C009,Cld ,R5325,72.9,92.8,GBP 48.00,"GBP 3,501.35","₹144,284",Billed
2025.12.01,C012,dev ,R6900,13.7,17.0,45.00,£615.27,"₹28,751",Draft
2025.01.12,C011,Ofp,R6298,536.4,609.8,£16.00,#REF!,"₹355,859",draft
2025-01-08,C004,Aut ,R2871,148.5,177.2,52.00,"£7,721.80","₹296,436",credit
"Sep 25, 2025",C001,CLD,R1459,238.2,294.1,£48.00,"11,433.35","460,684",Credit
2025-05-13,C004,Aut ,R2931,100.3,121.0,-,"GBP 5,217.33","₹194,268",Credit
25/07/2025,C008,AUT,R4900,31.9,39.7,£52.00,"1,659.02","₹63,538",Draft
15/07/2025,C009, HD,R5405,1133.2,1378.0,22.00,"24,931.42","920,239",BILLED
"Oct 28, 2025",C005,HD,R3491,1001.8,1161.2,22.00,"£22,038.59","812,302",BILLED
2025-02-04,C007,cld,R4392,70.8,95.1,48.00,"3,396.57","138,203",billed
06/01/2025,C008,Hd,R4801,389.9,456.2,22.00,"£8,576.70","₹320,326",billed
2025.03.24,C008,ofp ,R4843,155.2,182.1,16.00,"GBP 2,482.41","₹102,434",credit
05/02/2025,C001,Dev,R1360,168.8,213.0,£45.00,"7,596.65","₹350,783",BILLED
"Jan 25, 2025",C005, HD,R3361,571.8,645.2,£22.00,"12,578.68","465,058",billed
07/10/2025,C011,Aut ,R6428,6.3,8.2,£52.00,£327.49,"INR 11,985",Billed
2025-01-06,C006,soc ,R3884,258.2,316.2,42.00,"£10,845.10","₹393,382",draft
"Jan 10, 2025",C012,Ofp,R6759,201.5,230.0,£16.00,"3,223.70","₹130,391",Billed
2025-05-26,C003, HD,R2406,523.9,616.7,22.00,"£11,525.97","₹423,384",credit
2025-04-17,C002,aut,R1897,206.1,262.2,52.00,"10,719.75","405,157",billed
2025.03.20,C011,ofp ,R6328,168.7,196.0,GBP 16.00,"2,699.71","₹111,288",Credit
2025-08-08,C004,Soc,R2959,404.2,525.0,£42.00,"£16,977.89","600,789",BILLED
2025-09-14,C001,aut,R1463,191.3,237.5,52.00,n/a,"₹371,768",Credit
2025.05.16,C012,noc,R6801,58.1,68.9,£28.00,"£1,625.63","₹62,535",Billed
07/12/2025,C011,hd ,R6446,549.5,660.8,22.00,"12,089.34","448,860",BILLED
2025-10-19,C008,Noc ,R4938,222.7,271.1,£28.00,"6,234.34","₹242,750",Credit
23/07/2025,C011,Soc,R6373,54.9,67.6,42.00,"£2,305.51","₹82,889",Draft
2025-03-03,C006,Dev,R3917,NA,166.6,£45.00,"GBP 5,854.50","INR 277,287",BILLED
05/12/2025,C006,Cld ,R4036,132.5,164.7,48.00,"£6,361.08","259,265",BILLED
2025.08.18,C003,Noc ,R2448,1026.2,1295.7,£28.00,"£28,733.97","1,095,911",credit
"Sep 1, 2025",C003,AUT,R2470,117.5,152.1,£52.00,"£6,111.65","222,411",BILLED
"Sep 2, 2025",C004,dev ,R2980,159.9,217.1,45.00,"£7,196.88","₹338,981",credit
2025-07-07,C010,cld,R5897,23.5,29.5,£48.00,"1,126.20","₹44,723",draft
2025-08-02,C009,cld,R5424,229.1,286.6,48.00,"£10,998.47","₹443,072",billed
2025-04-26,C011,DEV,R6335,58.6,74.0,45.00,"£2,637.37","₹128,921",billed
22/04/2025,C007,Soc,R4416,241.4,298.1,£42.00,"10,138.80","INR 349,878",Credit
"Oct 18, 2025",C005,aut,R3502,47.4,61.8,£52.00,"2,464.55","₹90,636",Draft
2025-01-15,C011,DEV,R6294,26.0,33.3,£45.00,"£1,169.63","₹53,545",Credit
2025-04-25,C006,Noc ,R3925,242.2,296.9,28.00,"£6,781.70","₹257,108",Billed
2025.02.04,C002,Dev,R1870,191.6,243.0,45.00,error,"₹404,874",Billed
22/11/2025,C001,OFP,R1503,296.0,355.3,£16.00,"£4,736.20","INR 196,876",billed
07/03/2025,C003,ofp ,R2389,163.5,188.9,£16.00,"£2,616.47","₹105,547",draft
2025-04-04,C007,HD,R4413,473.5,541.1,£22.00,"£10,416.91","₹375,736",Billed
2025-04-06,C002,soc ,R1893,345.0,415.6,42.00,"£14,489.53","497,604",draft
14/07/2025,C011,OFP,R6384,169.9,190.3,£16.00,"2,718.76","111,991",Billed
2025-08-12,C002,Noc ,R1944,419.0,498.0,GBP 28.00,"11,732.98","₹467,810",BILLED
2025-06-24,C011,NOC,R6360,101.5,116.5,£28.00,"2,841.70","₹106,559",Billed
2025-06-02,C001,Noc ,R1413,299.5,361.2,£28.00,"£8,384.92","322,528",Billed
15/11/2025,C999,Soc,R3003,411.5,520.4,£42.00,"17,284.88","₹595,614",Draft
2025-02-08,C005,Ofp,R3391,215.0,251.7,16.00,"£3,440.05","₹145,739",draft
2025-03-21,C002,Noc ,R1876,560.1,670.1,28.00,"15,681.57","596,160",Billed
27/02/2025,C007,cld,R4394,61.9,83.2,48.00,"2,970.71","121,436",Billed
13/06/2025,C001,Aut ,R1421,145.6,179.3,£52.00,"£7,573.57","₹280,742",BILLED
"Aug 15, 2025",C004,OFP,R2970,357.1,413.6,£16.00,"£5,714.07","238,822",Credit
2025-03-28,C011,Soc,R6318,17.5,22.7,42.00,GBP 736.54,"₹26,749",Billed
2025-03-21,C012,dev ,R6779,20.6,26.8,£45.00,928.31,"₹43,113",BILLED
28/04/2025,C008,HD,R4846,NA,540.4,22.00,"10,271.53","INR 381,798",Draft
2025-09-02,C009,soc ,R5439,90.9,113.6,42.00,"3,817.24","₹130,542",Billed
2025.01.16,C010,DEV,R5820,23.4,29.3,45.00,"£1,053.68","₹49,895",billed
2025-12-23,C010,SOC,R5966,25.8,32.4,42.00,"GBP 1,084.08","37,737",credit
2025-04-04,C012,dev ,R6791,14.7,18.5,45.00,£663.52,"₹31,282",Billed
07/08/2025,C010,Ofp,R5916,149.6,175.8,£16.00,"£2,394.08","INR 97,985",Credit
"Jun 20, 2025",C012,Ofp,R6823,431.2,506.3,£16.00,"6,899.21","283,678",billed
2025.02.27,C004,HD,R2875,1538.0,1878.0,22.00,"33,835.44","₹1,220,508",Credit
21/10/2025,C009,hd ,R5446,733.9,870.1,£22.00,"16,146.47","₹586,193",billed
2025-10-24,C004,soc ,R2990,402.3,514.7,£42.00,"£16,895.29","₹599,364",BILLED
2025-11-12,C006,ofp ,R4031,179.9,214.7,16.00,"2,878.33","INR 120,489",BILLED
19/12/2025,C003,CLD,R2506,545.6,686.1,£48.00,#N/A,"₹1,042,205",billed
2025-07-18,C008,Soc,R4893,207.2,255.2,42.00,"£8,700.62","₹305,460",Draft
2025-06-24,C007,DEV,R4444,231.4,310.0,GBP 45.00,"£10,414.29","488,712",Credit
"Feb 14, 2025",C006,CLD,R3899,99.0,132.9,£48.00,"£4,751.23","₹192,998",Draft
17/05/2025,C007,Hd,R4426,311.9,366.8,£22.00,"6,862.42","256,615",Credit
2025-05-07,C012,Ofp,R6811,226.0,270.9,£16.00,"£3,616.16","147,691",Billed
10/07/2025,C006,cld,R3968,114.2,144.7,£48.00,"£5,483.18","₹220,511",Draft
20/11/2025,C012,AUT,R6885,4.9,6.2,£52.00,£255.76,"₹9,727",credit
24/05/2025,C999,OFP,R1911,253.7,297.8,£16.00,"4,058.66","₹169,147",draft
2025-10-14,C011,ofp ,R6429,172.4,197.0,16.00,"£2,758.09","₹117,335",BILLED
2025-01-21,C001,Dev,R1349,174.6,221.6,45.00,"£7,857.68","₹356,835",Credit
2025-12-17,C010,Ofp,R5974,447.3,519.3,16.00,"£7,156.57","307,453",credit
14/04/2025,C999,aut,R3419,152.2,188.0,GBP 52.00,"GBP 7,912.87","INR 281,934",credit
"Aug 8, 2025",C008,ofp ,R4916,162.2,181.7,£16.00,"2,594.41","INR 109,108",billed
20/03/2025,C004,DEV,R2903,148.7,187.7,£45.00,"6,692.32","295,703",Draft
2025-09-02,C008,Cld ,R4925,89.4,111.9,£48.00,"£4,292.98","₹172,845",Billed
"Jul 28, 2025",C002,NOC,R1931,381.2,463.2,28.00,"(GBP 3,201.94)","₹399,243",Draft
2025-12-20,C009,aut,R5489,52.9,69.0,£52.00,"£2,750.28","107,216",credit
2025-12-27,C010,Cld ,R5967,60.8,75.1,£48.00,"£2,917.97","118,046",draft
15/01/2025,C012,Dev,R6754,14.6,19.3,null,£657.65,"30,149",Billed
"Jun 22, 2025",C006,cld,R3955,NA,389.1,£48.00,"£15,372.15","₹628,072",billed
2025.09.21,C004,DEV,R2978,182.1,247.2,45.00,"£8,194.00","₹374,683",Draft
"Jan 25, 2025",C008,OFP,R4814,147.2,170.6,16.00,"£2,355.06","95,622",credit
2025-06-08,C005,ofp ,R3446,707.1,841.3,£16.00,"£11,313.17","₹491,748",BILLED
2025-06-26,C002,OFP,R1927,268.8,315.0,16.00,"4,301.10","₹173,539",Billed
"Mar 12, 2025",C012,SOC,R6775,13.8,16.4,£42.00,£578.85,"19,587",draft
2025-06-15,C008,aut,R4887,27.8,35.6,£52.00,error,"₹55,240",credit
"Oct 12, 2025",C006,ofp ,R4015,250.1,286.1,16.00,"£4,001.83","₹162,511",BILLED
03/02/2025,C006,Noc ,R3893,177.7,221.0,£28.00,"£4,976.90","₹192,059",credit
"Jun 16, 2025",C002,Soc,R1920,507.4,641.6,42.00,"£21,309.97","₹726,554",Draft
21/01/2025,C007,dev ,R4383,216.7,265.1,£45.00,"£9,750.70","INR 452,754",billed
2025-04-25,C012,OFP,R6797,229.8,275.2,16.00,"£3,676.69","INR 148,621",credit
2025-05-17,C002,noc,R1903,1180.8,1442.3,£28.00,"(£9,919.03)","₹1,241,341",credit
15/06/2025,C008,dev ,R4883,117.5,156.9,GBP 45.00,"5,288.51","INR 245,547",draft
2025-06-15,C010,Hd,R5878,253.1,309.6,£22.00,"£5,568.27","211,600",Credit
2025.11.12,C006,OFP,R4030,167.3,199.7,GBP 16.00,"2,677.47","₹116,699",credit
12/12/2025,C012,DEV,R6901,14.1,17.5,£45.00,635.67,"₹29,949",Credit
2025-11-26,C012,NOC,R6875,45.6,54.0,£28.00,"£1,276.75","₹48,041",Billed
2025-01-22,C006,HD,R3880,1079.0,1280.9,22.00,"£23,739.02","₹885,711",billed
"Jun 8, 2025",C011, HD,R6357,317.4,371.0,£22.00,"£6,981.85","₹246,922",billed
06/02/2025,C009,Cld ,R5342,210.8,274.0,£48.00,"£10,119.41","₹402,466",billed
2025-01-25,C012,ofp ,R6758,226.4,258.5,GBP 16.00,"3,622.62","145,626",Draft
2025-02-05,C001,Aut ,R1363,213.3,278.2,£52.00,"£11,091.88","₹401,186",credit
2025-07-08,C008,Noc ,R4891,340.2,417.6,28.00,"9,524.24","₹363,472",credit
"Nov 27, 2025",C010,Ofp,R5960,169.3,198.9,£16.00,"£2,708.81","₹115,745",Credit
01/04/2025,C010, HD,R5852,229.6,266.4,£22.00,"£5,051.56","INR 189,313",billed
2025-10-14,C009,AUT,R5459,40.8,50.4,52.00,"£2,119.82","₹81,231",Credit
2025.03.14,C009,Hd,R5349,561.0,685.5,22.00,"GBP 12,342.65","₹459,990",draft
"Aug 6, 2025",C001,HD,R1438,761.0,860.8,£22.00,"16,741.45","618,429",Credit
"Mar 11, 2025",C003,NOC,R2379,560.2,703.6,£28.00,null,"₹614,714",draft
"Apr 16, 2025",C008,Ofp,R4856,479.3,555.2,£16.00,"(2,300.69)","315,280",draft
2025-12-15,C008, HD,R4970,526.9,638.2,22.00,"£11,592.66","438,374",BILLED
2025.11.28,C012,OFP,R6889,148.9,177.8,16.00,"£2,383.15","₹98,469",Billed
2025-09-06,C006,cld,R3993,341.4,417.4,£48.00,"(4,915.74)","₹686,751",Draft
2025-11-19,C003,CLD,R2493,256.4,333.8,£48.00,"12,306.81","₹474,722",credit
2025-07-08,C006,noc,R3964,499.0,621.4,GBP 28.00,"£13,973.22","₹530,345",BILLED
2025.01.10,C004,Noc ,R2862,533.8,642.4,28.00,"£14,946.08","583,522",BILLED
2025-01-09,C003,Soc,R2355,312.5,387.0,42.00,"13,126.75","₹469,982",Billed
2025-04-21,C008,hd ,R4844,457.4,529.4,22.00,"10,063.45","371,888",billed
2025-01-13,C003,noc,R2352,304.2,371.6,28.00,"£8,516.74","₹315,521",BILLED
2025-03-26,C006,Cld ,R3916,356.2,451.9,£48.00,"£17,095.55","INR 702,196",billed
2025-08-04,C001,SOC,R1443,374.2,458.0,£42.00,"£15,715.40","₹545,874",Billed
2025.02.11,C006,soc ,R3898,77.5,99.4,42.00,"3,257.04","₹113,495",Draft
21/12/2025,C004,SOC,R3018,378.6,470.7,42.00,"15,903.00","₹539,420",credit
2025.07.07,C007,soc ,R4453,239.4,290.5,£42.00,"£10,053.28","INR 357,168",draft
2025-03-03,C003,noc,R2380,456.7,573.5,GBP 28.00,"£12,787.20","₹476,075",BILLED
25/10/2025,C008,Ofp,R4952,168.5,201.0,16.00,"2,695.93","112,298",Billed
2025-11-13,C008,dev ,R4963,346.5,461.5,45.00,"£15,590.85","₹733,300",Draft
2025.08.21,C012,dev ,R6845,12.4,15.7,45.00,£557.22,"₹25,523",draft
2025.11.23,C012,noc,R6876,55.5,65.8,28.00,"£1,555.37","60,118",BILLED
2025.02.09,C005,Soc,R3386,112.5,137.8,42.00,"4,726.70","163,567",BILLED
2025-03-26,C004,Hd,R2893,496.7,567.4,22.00,"10,927.55","₹402,075",Draft
15/03/2025,C008,cld,R4835,123.4,154.6,£48.00,"£5,925.56","₹237,557",credit
"Jan 3, 2025",C002,cld,R1852,311.0,393.2,,"GBP 14,929.38","621,911",Draft
"Sep 4, 2025",C001,Soc,R1456,320.0,403.0,£42.00,"£13,438.82","461,331",billed
27/01/2025,C009,dev ,R5327,82.4,110.7,£45.00,"£3,706.04","164,686",Credit
2025.07.01,C009,cld,R5413,88.7,112.9,£48.00,"£4,259.75","₹178,972",billed
2025-10-19,C008,Noc ,R4938,222.7,271.1,£28.00,"6,234.34","₹242,750",Credit
2025-06-04,C008,Hd,R4875,397.1,468.7,22.00,"£8,735.40","327,674",Credit
2025.01.02,C009,soc ,R5323,74.9,93.4,42.00,"£3,144.33","₹112,114",credit
2025-10-12,C010,Aut ,R5941,7.5,9.1,52.00,£389.78,"₹14,245",credit
"Jan 25, 2025",C001,ofp ,R1352,390.3,,16.00,"£6,245.14","252,032",BILLED
22/07/2025,C002,NOC,R1930,367.8,447.0,£28.00,"£10,299.57","385,524",credit
2025-11-20,C003,NOC,R2487,378.6,464.3,28.00,"£10,600.38","₹412,470",Billed
2025-12-14,C009,DEV,R5487,123.0,167.9,£45.00,"£5,533.90","₹265,715",Credit
21/09/2025,C005,Cld ,R3484,128.7,161.5,£48.00,"£6,177.48","249,475",Draft
2025-03-19,C005,ofp ,R3407,405.5,470.5,£16.00,"£6,488.23","₹265,643",credit
2025-10-17,C011,Aut ,R6426,7.4,9.5,£52.00,GBP 382.62,"₹13,944",Draft
21/01/2025,C007,CLD,R4381,109.5,141.9,£48.00,"5,256.89","INR 210,597",draft
2025-09-19,C002,Hd,R1958,708.3,878.7,£22.00,"15,583.11","₹562,804",billed
26/07/2025,C004,aut,R2951,278.5,344.7,£52.00,"14,481.71","INR 540,144",billed
13/12/2025,C006,Hd,R4032,1108.6,1365.1,£22.00,"£24,388.59","₹901,016",Draft
"Mar 17, 2025",C009,ofp ,R5360,247.0,292.7,£16.00,"£3,951.20","160,814",billed
"Oct 2, 2025",C006,HD,R4002,400.6,477.4,22.00,"£8,813.52","₹322,203",BILLED
2025-11-01,C006, HD,R4018,399.8,486.9,£22.00,"8,795.57","INR 316,282",billed
"Sep 21, 2025",C011,HD,R6399,181.8,209.9,£22.00,"3,999.89","₹144,989",draft
2025-07-05,C008,Cld ,R4896,74.4,94.4,£48.00,"3,571.81","146,940",draft
2025-05-23,C005,NOC,R3423,249.2,297.6,28.00,"6,977.85","₹271,944",BILLED
2025-07-28,C004,Noc ,R2944,1166.4,1359.3,£28.00,"32,660.44","₹1,272,014",Billed
"Mar 12, 2025",C008,Aut ,R4840,84.2,105.6,£52.00,"£4,377.96","₹163,383",Billed
2025-09-01,C006,aut,R3998,44.3,54.5,£52.00,"£2,305.72","₹86,996",credit
05/05/2025,C008,DEV,R4867,78.4,102.8,45.00,"£3,529.92","166,377",billed
2025-03-05,C001,HD,R1369,1114.7,1304.4,£22.00,"24,523.56","INR 917,069",billed
2025.11.14,C002,Ofp,R1999,250.7,283.5,£16.00,error,"₹162,491",Credit
2025-06-03,C006,Noc ,R3952,234.6,290.5,28.00,"£6,567.46","₹245,951",Draft
2025-07-12,C001,soc ,R1429,1057.8,1298.8,GBP 42.00,"£44,427.48","INR 1,581,383",Billed
"Jan 24, 2025",C006,dev ,R3887,252.2,314.6,45.00,"(£3,404.31)","₹524,454",Billed
2025-05-08,C007,Ofp,R4436,275.4,311.6,£16.00,"£4,406.58",NA,draft
2025-05-17,C006,hd ,R3938,340.6,413.6,£22.00,"7,493.96","277,198",Credit
2025-10-18,C009, HD,R5447,594.3,704.5,22.00,"13,074.19","₹480,455",billed
23/01/2025,C010,hd ,R5814,216.5,255.9,22.00,"£4,761.99","₹173,222",draft
03/07/2025,C007,NOC,R4450,154.3,186.1,£28.00,null,"INR 165,198",credit
15/01/2025,C005,Cld ,R3370,184.5,239.2,48.00,"8,858.30","INR 369,266",Credit
2025-01-11,C007, HD,R4377,520.2,625.3,22.00,"11,443.32","₹422,627",draft
"Jul 5, 2025",C008,CLD,R4895,98.3,124.6,£48.00,"£4,716.94","₹192,444",credit
2025.07.27,C002,Cld ,R1936,209.3,257.1,£48.00,"£10,047.94","INR 398,755",billed
2025-06-01,C006,AUT,R3960,30.3,38.4,£52.00,"1,574.89","₹59,071",Billed
2025-11-27,C008,Aut ,R4964,86.4,113.8,£52.00,"4,494.93","₹170,275",Draft
2025-10-25,C008,soc ,R4942,128.4,161.5,£42.00,"£5,394.19","₹198,418",draft
2025.10.04,C005,Soc,R3495,133.2,162.3,£42.00,"5,593.42","197,826",Draft
2025-02-09,C003,Dev,R2373,131.5,167.9,45.00,"£5,918.10","₹281,741",Draft
"Dec 4, 2025",C004,aut,R3025,90.8,108.6,£52.00,"£4,724.03","₹171,059",BILLED
02/07/2025,C003,Hd,R2434,471.7,536.6,22.00,"£10,377.74","386,245",draft
2025.11.14,C004,Ofp,R3013,259.4,309.3,£16.00,"GBP 4,151.13","174,936",Credit
2025-05-15,C003,Dev,R2417,210.7,261.2,45.00,"£9,482.12","₹433,476",Credit
2025.03.08,C008,Hd,R4830,748.4,866.6,22.00,"£16,465.28","603,075",Draft
18/11/2025,C003,ofp ,R2500,158.0,181.7,16.00,,"₹103,109",BILLED
2025.12.28,C001,Soc,R1508,386.8,480.2,42.00,"GBP 16,247.38","₹579,591",billed
2025-07-18,C009,Soc,R5409,100.1,123.4,£42.00,"£4,202.68","145,554",Draft
"Aug 26, 2025",C011,ofp ,R6398,n/a,256.3,£16.00,"3,630.20","₹147,926",BILLED
2025-07-23,C011,AUT,R6380,5.3,6.4,£52.00,GBP 275.00,"₹10,136",credit
2025-07-24,C012,noc,R6826,74.5,92.2,28.00,"GBP 2,086.53","80,894",Credit
04/08/2025,C010,NOC,R5908,66.8,80.7,£28.00,"1,871.77","72,047",credit
2025-11-18,C009,DEV,R5471,153.0,200.6,£45.00,,"319,891",billed
22/08/2025,C012, HD,R6837,162.0,186.9,£22.00,"3,564.37","₹129,527",BILLED
2025.10.22,C002,Cld ,R1978,206.9,269.0,£48.00,"9,933.45","₹393,241",billed
2025-10-11,C002,Hd,R1972,969.0,n/a,£22.00,"GBP 21,318.80","826,954",Draft
06/02/2025,C006,OFP,R3909,137.7,157.3,£16.00,"2,203.43","88,579",billed
2025-02-16,C003,Hd,R2366,658.7,774.0,£22.00,"14,491.47","₹530,396",billed
2025-12-24,C010,Hd,R5961,346.3,404.5,£22.00,"7,618.45","₹278,907",BILLED
2025-09-16,C012,Cld ,R6855,25.5,33.4,48.00,"1,225.31","INR 47,382",BILLED
2025-01-19,C008,DEV,R4808,76.5,96.2,£45.00,"£3,442.34","162,175",draft
"Jan 5, 2025",C005,DEV,R3374,85.5,109.8,£45.00,"3,845.65","₹183,678",credit
2025-10-10,C002,NOC,R1974,1411.1,1680.3,28.00,"£39,510.54","₹1,562,763",draft
18/02/2025,C008,CLD,R4822,75.2,97.5,48.00,"3,610.64","₹153,225",Credit
2025-05-13,C008,SOC,R4862,74.9,93.4,,"£3,146.58","110,650",Draft
"Feb 26, 2025",C006,Noc ,R3895,179.1,222.6,£28.00,"£5,013.81","193,760",Billed
2025-09-24,C010,AUT,R5929,11.6,13.9,£52.00,£600.72,"₹23,179",Credit
2025-05-25,C009,soc ,R5379,92.8,113.8,42.00,"GBP 3,896.31","₹140,495",Credit
2025-05-17,C004,noc,R2923,1157.1,1333.2,£28.00,"£32,398.23","₹1,229,250",billed
2025-10-28,C009,Ofp,R5460,271.7,315.3,£16.00,"GBP 4,347.68","177,183",Billed
2025-06-13,C012,Soc,R6816,13.4,16.9,£42.00,£564.67,"19,936",draft
"Jun 15, 2025",C007,Cld ,R4443,99.7,128.2,£48.00,"£4,784.14","190,062",Credit
2025-12-25,C012,noc,R6892,74.4,85.9,28.00,"£2,082.06","₹79,193",Credit
2025.01.13,C007,OFP,R4386,194.9,232.1,16.00,"3,118.84","INR 129,907",draft
2025.05.07,C008,Cld ,R4864,94.3,119.2,£48.00,"£4,526.60","₹181,392",Draft
2025-04-11,C010,SOC,R5856,53.3,-,£42.00,"2,238.36","₹78,380",draft
18/07/2025,C008,Aut ,R4902,33.2,41.3,GBP 52.00,(£517.76),"INR 66,828",draft
2025-12-09,C002,NOC,R2004,401.8,497.6,£28.00,"(GBP 3,374.83)","₹417,833",billed
2025-12-09,C006,AUT,R4042,32.2,40.0,£52.00,"1,674.04","₹61,618",BILLED
27/05/2025,C008,hd ,R4857,657.1,780.2,22.00,"£14,456.36","553,826",Credit
28/06/2025,C012,dev ,R6821,15.0,18.9,45.00,GBP 676.57,"₹30,763",BILLED
"Feb 20, 2025",C010,soc ,R5829,18.3,23.5,42.00,£767.61,"₹27,087",Billed
"Jan 27, 2025",C010,CLD,R5819,56.2,72.2,£48.00,"2,697.99","INR 109,475",Draft
2025-02-04,C008,Aut ,R4827,22.9,28.9,£52.00,"£1,192.24","44,610",BILLED
2025-07-21,C005,DEV,R3460,93.1,113.5,GBP 45.00,"£4,190.02","196,192",BILLED
2025-10-14,C012,Soc,R6863,39.8,52.7,42.00,"£1,671.21","₹56,902",Credit
2025.05.24,C010,aut,R5876,12.8,16.7,52.00,#N/A,"₹25,395",Draft
"Jul 13, 2025",C001,OFP,R1436,406.8,468.2,16.00,"6,508.30","INR 269,690",Billed
2025.03.18,C009,aut,R5358,50.8,64.4,£52.00,"2,641.69","₹100,497",credit
2025-06-07,C002,soc ,R1919,560.3,708.5,42.00,"£23,533.17","₹818,399",credit
15/03/2025,C007,Aut ,R4409,43.9,55.6,£52.00,"GBP 2,283.46","INR 83,390",draft
01/10/2025,C003,hd ,R2473,1413.4,1730.0,£22.00,"GBP 31,094.12","₹1,164,184",BILLED
"Apr 7, 2025",C007,aut,R4421,80.1,99.1,£52.00,"£4,163.21","152,703",billed
"Jan 14, 2025",C009,dev ,R5329,70.3,94.6,45.00,"£3,164.84","140,135",Credit
2025-06-13,C999, HD,R1916,541.9,654.8,22.00,"11,921.76","436,369",Credit
25/02/2025,C009,AUT,R5345,42.6,53.7,52.00,"£2,217.23","85,424",BILLED
2025-04-22,C009,aut,R5371,106.9,137.3,£52.00,"5,560.88","INR 209,332",BILLED
2025-03-14,C004,DEV,R2901,160.3,202.3,£45.00,"7,211.89","₹334,478",draft
2025-02-24,C007,NOC,R4390,364.5,446.8,28.00,"£10,204.97","384,969",draft
06/06/2025,C010,Aut ,R5889,7.7,9.7,£52.00,GBP 400.09,"INR 15,171",billed
2025-11-09,C003,soc ,R2491,477.6,,42.00,"£20,057.74","712,647",Billed
2025.07.11,C003,Cld ,R2440,553.5,n/a,£48.00,"26,566.73","1,053,122",Draft
2025.06.21,C003,Noc ,R2423,412.5,498.8,£28.00,"GBP 11,549.87","₹436,665",Credit
"Dec 15, 2025",C004,aut,R3026,103.6,123.9,£52.00,"£5,387.18","203,155",BILLED
2025-09-05,C004,SOC,R2975,526.1,662.1,42.00,"22,096.17","₹775,066",draft
16/11/2025,C003,Hd,R2486,809.9,947.2,£22.00,"GBP 17,817.99","₹651,954",credit
2025-06-23,C012, HD,R6812,501.1,596.5,22.00,"£11,023.72","400,693",Billed
2025.07.03,C001,Noc ,R1427,367.3,446.1,28.00,"£10,283.84","394,055",credit
2025-01-19,C008,soc ,R4805,190.6,243.5,42.00,"8,004.20","₹277,884",draft
2025-11-07,C009,Aut ,R5474,67.2,82.8,£52.00,"3,493.75","₹125,071",credit
"May 25, 2025",C001,Ofp,R1408,472.0,541.7,16.00,"£7,552.31","₹310,503",Draft
25/12/2025,C010,Noc ,R5963,86.1,106.4,28.00,"2,410.02",,credit
23/01/2025,C001,Aut ,R1351,420.0,532.1,GBP 52.00,"£21,839.29","811,593",Draft
2025.11.06,C011,Cld ,R6437,24.0,30.2,£48.00,"£1,151.47","₹45,664",credit
14/07/2025,C001,NOC,R1426,354.0,429.9,28.00,"9,910.98","381,337",draft
2025-05-25,C012,soc ,R6804,31.7,38.8,42.00,"1,332.88","₹48,868",Draft
"Sep 23, 2025",C003,DEV,R2466,157.7,196.8,£45.00,"7,098.33","329,539",Credit
2025-06-02,C009,DEV,R5400,70.6,90.7,£45.00,"£3,178.24","144,986",billed
"Apr 15, 2025",C006,aut,R3932,31.7,40.1,52.00,"1,646.93","₹62,369",billed
2025.02.13,C009,dev ,R5343,224.8,291.0,£45.00,"£10,116.03","₹486,043",Draft
2025.09.14,C999,SOC,R5922,18.5,22.9,£42.00,£777.56,"₹27,772",Credit
"Sep 26, 2025",C999,soc ,R5921,20.6,25.5,£42.00,£864.51,"30,864",Credit
25/01/2025,C006,Ofp,R3891,197.2,221.8,£16.00,"£3,155.54","₹133,510",Credit
2025-01-24,C004,Ofp,R2872,266.7,305.4,£16.00,"£4,267.60","173,120",draft
"Nov 22, 2025",C012,HD,R6873,202.2,247.5,£22.00,"4,449.32","₹168,746",Credit
"May 3, 2025",C010,Cld ,R5872,53.7,68.8,£48.00,"£2,578.41","100,494",draft
2025-02-01,C012,cld,R6764,48.0,61.9,48.00,"£2,302.33","₹94,603",Draft
2025-05-18,C003,Cld ,R2414,315.0,411.5,GBP 48.00,"(4,535.58)","630,176",Draft
